"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","name_localizedValue0","usertype","birth year","gender"
913,"2018-01-02 07:58:34","2018-01-02 08:13:47",388,"W 26 St & 10 Ave",40.749717753,-74.002950346,456,"E 53 St & Madison Ave",40.7597108,-73.97402311,18575,"Annual Membership","Subscriber",1972,1
1315,"2018-01-02 07:58:33","2018-01-02 08:20:28",3388,"President St & Henry St",40.6828003,-73.99990419,268,"Howard St & Centre St",40.71910537,-73.99973337,17225,"Annual Membership","Subscriber",1990,1
761,"2018-01-02 07:58:37","2018-01-02 08:11:19",3259,"9 Ave & W 28 St",40.74937024193277,-73.99923384189606,484,"W 44 St & 5 Ave",40.75500254,-73.98014437,33393,"Annual Membership","Subscriber",1964,1
668,"2018-01-02 07:58:38","2018-01-02 08:09:47",3167,"Amsterdam Ave & W 73 St",40.77966809007312,-73.98093044757842,450,"W 49 St & 8 Ave",40.76227205,-73.98788205,21325,"Annual Membership","Subscriber",1980,1
271,"2018-01-02 07:58:43","2018-01-02 08:03:14",257,"Lispenard St & Broadway",40.71939226,-74.00247214,3435,"Grand St & Elizabeth St",40.718822,-73.99596,30996,"Annual Membership from Citi Bike App","Subscriber",1992,2
603,"2018-01-02 07:58:40","2018-01-02 08:08:43",505,"6 Ave & W 33 St",40.74901271,-73.98848395,359,"E 47 St & Park Ave",40.75510267,-73.97498696,33162,"Annual Membership","Subscriber",1964,2
524,"2018-01-02 07:58:46","2018-01-02 08:07:31",468,"Broadway & W 56 St",40.7652654,-73.98192338,484,"W 44 St & 5 Ave",40.75500254,-73.98014437,16163,"Annual Membership","Subscriber",1971,1
236,"2018-01-02 07:58:48","2018-01-02 08:02:44",457,"Broadway & W 58 St",40.76695317,-73.98169333,3443,"W 52 St & 6 Ave",40.76132983124814,-73.97982001304626,18984,"Join Citi Bike for $14.95/month","Subscriber",1993,1
696,"2018-01-02 07:58:49","2018-01-02 08:10:26",326,"E 11 St & 1 Ave",40.72953837,-73.98426726,164,"E 47 St & 2 Ave",40.75323098,-73.97032517,17769,"Annual Membership from Citi Bike App","Subscriber",1993,1
1640,"2018-01-02 07:58:50","2018-01-02 08:26:11",363,"West Thames St",40.70834698,-74.01713445,173,"Broadway & W 49 St",40.76068327096592,-73.9845272898674,26711,"Annual Membership","Subscriber",1985,1
518,"2018-01-02 07:58:51","2018-01-02 08:07:29",3165,"Central Park West & W 72 St",40.77579376683666,-73.9762057363987,3438,"E 76 St & 3 Ave",40.772248537721744,-73.95842134952545,31971,"$25 Off Annual Membership","Subscriber",NULL,0
1131,"2018-01-02 07:58:51","2018-01-02 08:17:43",3260,"Mercer St & Bleecker St",40.72706363348306,-73.99662137031554,536,"1 Ave & E 30 St",40.74144387,-73.97536082,31246,"Annual Membership","Subscriber",1947,1
377,"2018-01-02 07:58:54","2018-01-02 08:05:11",411,"E 6 St & Avenue D",40.72228087,-73.97668709,342,"Columbia St & Rivington St",40.71739973,-73.98016555,30636,"NYCHA Membership (Renewal)","Subscriber",1982,2
388,"2018-01-02 07:58:59","2018-01-02 08:05:28",173,"Broadway & W 49 St",40.76068327096592,-73.9845272898674,228,"E 48 St & 3 Ave",40.7546011026,-73.971878855,27497,"Annual Membership","Subscriber",1978,1
498,"2018-01-02 07:59:04","2018-01-02 08:07:22",3646,"35 Ave & 10 St",40.76315481910373,-73.93985509872437,3130,"21 St & Queens Plaza North",40.75325964,-73.94335788,27674,"$25 Off Annual Membership","Subscriber",1991,2
583,"2018-01-02 07:59:06","2018-01-02 08:08:49",465,"Broadway & W 41 St",40.75513557,-73.98658032,164,"E 47 St & 2 Ave",40.75323098,-73.97032517,31978,"Annual Membership","Subscriber",1980,1
238,"2018-01-02 07:59:12","2018-01-02 08:03:10",402,"Broadway & E 22 St",40.7403432,-73.98955109,3463,"E 16 St & Irving Pl",40.735367055605394,-73.98797392845154,19678,"Annual Membership","Subscriber",1969,1
346,"2018-01-02 07:59:13","2018-01-02 08:04:59",3244,"University Pl & E 8 St",40.73143724085228,-73.99490341544151,127,"Barrow St & Hudson St",40.73172428,-74.00674436,31081,"Annual Membership","Subscriber",1964,1
412,"2018-01-02 07:59:14","2018-01-02 08:06:07",3493,"E 118 St & 3 Ave",40.799139,-73.9389152,3425,"2 Ave & E 104 St",40.7892105,-73.94370784,30606,"Annual Membership from Citi Bike App","Subscriber",1974,1
536,"2018-01-02 07:59:20","2018-01-02 08:08:17",317,"E 6 St & Avenue B",40.72453734,-73.98185424,350,"Clinton St & Grand St",40.71559509,-73.9870295,30726,"Annual Membership","Subscriber",1992,1
549,"2018-01-02 07:59:23","2018-01-02 08:08:33",399,"Lafayette Ave & St James Pl",40.68851534,-73.9647628,390,"Duffield St & Willoughby St",40.69221589,-73.9842844,15933,"Annual Membership from Citi Bike App","Subscriber",1993,1
582,"2018-01-02 07:59:23","2018-01-02 08:09:06",3158,"W 63 St & Broadway",40.77163851,-73.98261428,448,"W 37 St & 10 Ave",40.75660359,-73.9979009,28339,"Annual Membership","Subscriber",1958,0
563,"2018-01-02 07:59:24","2018-01-02 08:08:47",499,"Broadway & W 60 St",40.76915505,-73.98191841,3359,"E 68 St & Madison Ave",40.7691572,-73.96703464,33077,"Annual Membership","Subscriber",1981,1
349,"2018-01-02 07:59:25","2018-01-02 08:05:15",501,"FDR Drive & E 35 St",40.744219,-73.97121214,519,"Pershing Square North",40.751873,-73.977706,31515,"FREE Bonus Month with Annual Membership","Subscriber",1994,1
154,"2018-01-02 07:59:26","2018-01-02 08:02:01",376,"John St & William St",40.70862144,-74.00722156,351,"Front St & Maiden Ln",40.70530954,-74.00612572,30274,"Annual Membership","Subscriber",1973,1
490,"2018-01-02 07:59:25","2018-01-02 08:07:35",408,"Market St & Cherry St",40.71076228,-73.99400398,315,"South St & Gouverneur Ln",40.70355377,-74.00670227,31050,"Annual Membership","Subscriber",1977,1
393,"2018-01-02 07:59:27","2018-01-02 08:06:01",3418,"Plaza St West & Flatbush Ave",40.6750207,-73.97111473,3407,"Union St & Nevins St",40.67909799721684,-73.98765474557877,30841,"Annual Membership from Citi Bike App","Subscriber",1989,2
1541,"2018-01-02 07:59:27","2018-01-02 08:25:09",3173,"Riverside Blvd & W 67 St",40.777507027547976,-73.98888587951659,496,"E 16 St & 5 Ave",40.73726186,-73.99238967,25513,"Annual Membership","Subscriber",1982,1
123,"2018-01-02 07:59:32","2018-01-02 08:01:35",389,"Broadway & Berry St",40.71044554,-73.96525063,3078,"Broadway & Roebling St",40.70924826276157,-73.96063148975372,30373,"Annual Membership from Citi Bike App","Subscriber",1990,1
1339,"2018-01-02 07:59:33","2018-01-02 08:21:53",3360,"Amsterdam Ave & W 79 St",40.7829391,-73.9786517,440,"E 45 St & 3 Ave",40.75255434,-73.97282625,31164,"Annual Membership from Citi Bike App","Subscriber",1968,2
160,"2018-01-02 07:59:36","2018-01-02 08:02:16",3396,"Clinton St & 4 Place",40.6783563,-74.00014502,3384,"Smith St & 3 St",40.6787242,-73.99599099,30910,"Annual Membership","Subscriber",1982,1
377,"2018-01-02 07:59:36","2018-01-02 08:05:53",468,"Broadway & W 56 St",40.7652654,-73.98192338,3233,"E 48 St & 5 Ave",40.75724567911726,-73.97805914282799,25612,"Annual Membership from Citi Bike App","Subscriber",1982,1
363,"2018-01-02 07:59:37","2018-01-02 08:05:41",419,"Carlton Ave & Park Ave",40.69580705,-73.97355569,324,"DeKalb Ave & Hudson Ave",40.689888,-73.981013,28737,"Join Citi Bike for $14.95/month","Subscriber",1981,1
478,"2018-01-02 07:59:40","2018-01-02 08:07:39",2008,"Little West St & 1 Pl",40.70569254,-74.01677685,426,"West St & Chambers St",40.71754834,-74.01322069,21678,"Annual Membership from Citi Bike App","Subscriber",1964,1
705,"2018-01-02 07:59:41","2018-01-02 08:11:26",297,"E 15 St & 3 Ave",40.734232,-73.986923,536,"1 Ave & E 30 St",40.74144387,-73.97536082,16694,"Annual Membership","Subscriber",1978,1
194,"2018-01-02 07:59:41","2018-01-02 08:02:55",379,"W 31 St & 7 Ave",40.749156,-73.9916,526,"E 33 St & 5 Ave",40.74765947,-73.98490707,33481,"Annual Membership","Subscriber",1967,2
451,"2018-01-02 07:59:44","2018-01-02 08:07:15",275,"Washington Ave & Greene Ave",40.68650065,-73.96563307,324,"DeKalb Ave & Hudson Ave",40.689888,-73.981013,29882,"Annual Membership","Subscriber",1968,1
235,"2018-01-02 07:59:47","2018-01-02 08:03:42",468,"Broadway & W 56 St",40.7652654,-73.98192338,520,"W 52 St & 5 Ave",40.75992262,-73.97648516,27690,"Annual Membership","Subscriber",1978,1
244,"2018-01-02 07:59:50","2018-01-02 08:03:55",449,"W 52 St & 9 Ave",40.76461837,-73.98789473,3443,"W 52 St & 6 Ave",40.76132983124814,-73.97982001304626,16573,"Annual Membership","Subscriber",1964,1
937,"2018-01-02 07:59:50","2018-01-02 08:15:28",3295,"Central Park W & W 96 St",40.79127,-73.964839,3443,"W 52 St & 6 Ave",40.76132983124814,-73.97982001304626,20548,"Annual Membership","Subscriber",1976,1
457,"2018-01-02 07:59:59","2018-01-02 08:07:37",519,"Pershing Square North",40.751873,-73.977706,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,31076,"FREE Bonus Month with Annual Membership","Subscriber",1962,1
430,"2018-01-02 07:59:59","2018-01-02 08:07:10",3643,"E 41 St & 5 Ave",40.75272201381188,-73.98123621940613,491,"E 24 St & Park Ave S",40.74096374,-73.98602213,20120,"Annual Membership","Subscriber",1977,1
375,"2018-01-02 08:00:00","2018-01-02 08:06:16",173,"Broadway & W 49 St",40.76068327096592,-73.9845272898674,379,"W 31 St & 7 Ave",40.749156,-73.9916,32080,"Annual Membership","Subscriber",1987,1
220,"2018-01-02 08:00:01","2018-01-02 08:03:42",3140,"1 Ave & E 78 St",40.77140426,-73.9535166,3148,"E 84 St & 1 Ave",40.77565541,-73.95068615,25378,"Annual Membership","Subscriber",1958,1
632,"2018-01-02 08:00:02","2018-01-02 08:10:35",505,"6 Ave & W 33 St",40.74901271,-73.98848395,499,"Broadway & W 60 St",40.76915505,-73.98191841,29987,"Annual Membership","Subscriber",1992,1
777,"2018-01-02 08:00:05","2018-01-02 08:13:02",342,"Columbia St & Rivington St",40.71739973,-73.98016555,293,"Lafayette St & E 8 St",40.73020660529954,-73.99102628231049,26941,"Annual Membership","Subscriber",1989,2
395,"2018-01-02 08:00:06","2018-01-02 08:06:42",3233,"E 48 St & 5 Ave",40.75724567911726,-73.97805914282799,468,"Broadway & W 56 St",40.7652654,-73.98192338,32524,"FREE Bonus Month with Annual Membership","Subscriber",1967,1
453,"2018-01-02 08:00:09","2018-01-02 08:07:42",421,"Clermont Ave & Park Ave",40.69573398,-73.97129668,243,"Fulton St & Rockwell Pl",40.688226,-73.979382,33392,"Join Citi Bike for $14.95/month","Subscriber",1988,1
122,"2018-01-02 08:00:18","2018-01-02 08:02:21",3394,"Columbia St & W 9 St",40.6769993,-74.00647134,3333,"Columbia St & Lorraine St",40.6747055,-74.0075572,30213,"Annual Membership","Subscriber",1999,2
660,"2018-01-02 08:00:19","2018-01-02 08:11:20",3286,"E 89 St & 3 Ave",40.7806284,-73.9521667,3507,"Park Ave & E 124 St",40.8045555,-73.9396861,16070,"Annual Membership","Subscriber",1988,1
302,"2018-01-02 08:00:20","2018-01-02 08:05:23",483,"E 12 St & 3 Ave",40.73223272,-73.98889957,491,"E 24 St & Park Ave S",40.74096374,-73.98602213,32529,"Annual Membership","Subscriber",1980,1
650,"2018-01-02 08:00:24","2018-01-02 08:11:15",3386,"1 Pl & Clinton St",40.6809591,-73.99905709,390,"Duffield St & Willoughby St",40.69221589,-73.9842844,16860,"Annual Membership","Subscriber",1976,1
1066,"2018-01-02 08:00:26","2018-01-02 08:18:12",3295,"Central Park W & W 96 St",40.79127,-73.964839,3458,"W 55 St & 6 Ave",40.76309387270797,-73.9783501625061,31500,"Annual Membership","Subscriber",1970,2
331,"2018-01-02 08:00:31","2018-01-02 08:06:02",3577,"34 Ave & 21 St",40.7628138,-73.9342862,3130,"21 St & Queens Plaza North",40.75325964,-73.94335788,31238,"Annual Membership","Subscriber",1973,1
717,"2018-01-02 08:00:32","2018-01-02 08:12:30",3057,"Kosciuszko St & Tompkins Ave",40.69128258,-73.9452416,258,"DeKalb Ave & Vanderbilt Ave",40.68940747,-73.96885458,30575,"Annual Membership","Subscriber",1985,1
909,"2018-01-02 08:00:33","2018-01-02 08:15:43",490,"8 Ave & W 33 St",40.751551,-73.993934,513,"W 56 St & 10 Ave",40.768254,-73.988639,15599,"Annual Membership","Subscriber",1961,1
1335,"2018-01-02 08:00:38","2018-01-02 08:22:53",3170,"W 84 St & Columbus Ave",40.78499979,-73.97283406,359,"E 47 St & Park Ave",40.75510267,-73.97498696,17384,"Annual Membership","Subscriber",1958,1
404,"2018-01-02 08:00:38","2018-01-02 08:07:22",505,"6 Ave & W 33 St",40.74901271,-73.98848395,3233,"E 48 St & 5 Ave",40.75724567911726,-73.97805914282799,30290,"NYCHA Membership (Renewal)","Subscriber",1974,1
1903,"2018-01-02 08:00:41","2018-01-02 08:32:25",3316,"W 104 St & Amsterdam Ave",40.7989937,-73.9662173778,3294,"E 91 St & Park Ave",40.7835016,-73.955327,31389,"Annual Membership","Subscriber",1943,1
1163,"2018-01-02 08:00:40","2018-01-02 08:20:03",350,"Clinton St & Grand St",40.71559509,-73.9870295,195,"Liberty St & Broadway",40.70905623,-74.01043382,31446,"NYCHA Membership (Renewal)","Subscriber",1957,1
479,"2018-01-02 08:00:51","2018-01-02 08:08:50",515,"W 43 St & 10 Ave",40.76009437,-73.99461843,490,"8 Ave & W 33 St",40.751551,-73.993934,30679,"$25 Off Annual Membership","Subscriber",1980,1
708,"2018-01-02 08:00:51","2018-01-02 08:12:39",312,"Allen St & Stanton St",40.722055,-73.989111,341,"Stanton St & Mangin St",40.71782143,-73.97628939,20237,"Annual Membership","Subscriber",1961,2
530,"2018-01-02 08:00:53","2018-01-02 08:09:44",301,"E 2 St & Avenue B",40.72217444,-73.98368779,128,"MacDougal St & Prince St",40.72710258,-74.00297088,27199,"Annual Membership","Subscriber",1989,2
555,"2018-01-02 08:00:53","2018-01-02 08:10:09",3581,"Underhill Ave & Lincoln Pl",40.6740123,-73.9671457,3335,"Union St & 4 Ave",40.6772744,-73.98282002,32840,"Annual Membership","Subscriber",1985,1
1010,"2018-01-02 08:00:55","2018-01-02 08:17:45",480,"W 53 St & 10 Ave",40.76669671,-73.99061728,3641,"Broadway & W 25 St",40.74286877312112,-73.98918628692627,30432,"Annual Membership","Subscriber",1982,1
323,"2018-01-02 08:00:57","2018-01-02 08:06:20",317,"E 6 St & Avenue B",40.72453734,-73.98185424,293,"Lafayette St & E 8 St",40.73020660529954,-73.99102628231049,32256,"Annual Membership","Subscriber",1985,1
1060,"2018-01-02 08:01:00","2018-01-02 08:18:41",3151,"E 81 St & York Ave",40.7728384,-73.94989233,524,"W 43 St & 6 Ave",40.75527307,-73.98316936,31629,"Annual Membership","Subscriber",1990,1
337,"2018-01-02 08:01:01","2018-01-02 08:06:38",441,"E 52 St & 2 Ave",40.756014,-73.967416,3132,"E 59 St & Madison Ave",40.76350532,-73.97109243,14884,"Annual Membership","Subscriber",1963,1
1453,"2018-01-02 08:01:01","2018-01-02 08:25:15",3288,"E 88 St & 1 Ave",40.778301,-73.9488134,461,"E 20 St & 2 Ave",40.73587678,-73.98205027,27914,"Annual Membership","Subscriber",1987,1
368,"2018-01-02 08:01:07","2018-01-02 08:07:15",3260,"Mercer St & Bleecker St",40.72706363348306,-73.99662137031554,3260,"Mercer St & Bleecker St",40.72706363348306,-73.99662137031554,29960,"Annual Membership","Subscriber",1967,1
1602,"2018-01-02 08:01:11","2018-01-02 08:27:53",530,"11 Ave & W 59 St",40.771522,-73.990541,482,"W 15 St & 7 Ave",40.73935542,-73.99931783,29949,"Annual Membership","Subscriber",1975,1
463,"2018-01-02 08:01:13","2018-01-02 08:08:56",3351,"E 102 St & 1 Ave",40.7869946,-73.94164802,3290,"E 89 St & York Ave",40.7779453,-73.946041,32838,"Annual Membership from Citi Bike App","Subscriber",1979,2
1117,"2018-01-02 08:01:13","2018-01-02 08:19:50",3140,"1 Ave & E 78 St",40.77140426,-73.9535166,455,"1 Ave & E 44 St",40.75001986,-73.96905301,26458,"Annual Membership","Subscriber",1960,1
790,"2018-01-02 08:01:13","2018-01-02 08:14:24",3312,"1 Ave & E 94 St",40.7817212,-73.94594,3507,"Park Ave & E 124 St",40.8045555,-73.9396861,32894,"Annual Membership","Subscriber",1991,1
433,"2018-01-02 08:01:13","2018-01-02 08:08:27",524,"W 43 St & 6 Ave",40.75527307,-73.98316936,455,"1 Ave & E 44 St",40.75001986,-73.96905301,31671,"Annual Membership","Subscriber",1974,1
673,"2018-01-02 08:01:17","2018-01-02 08:12:31",519,"Pershing Square North",40.751873,-73.977706,490,"8 Ave & W 33 St",40.751551,-73.993934,14886,"Annual Membership from Citi Bike App","Subscriber",1985,1
354,"2018-01-02 08:01:18","2018-01-02 08:07:12",284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,21283,"Annual Membership","Subscriber",1966,2
575,"2018-01-02 08:01:20","2018-01-02 08:10:56",442,"W 27 St & 7 Ave",40.746647,-73.993915,505,"6 Ave & W 33 St",40.74901271,-73.98848395,32918,"Annual Membership","Subscriber",1960,2
1864,"2018-01-02 08:01:19","2018-01-02 08:32:24",408,"Market St & Cherry St",40.71076228,-73.99400398,484,"W 44 St & 5 Ave",40.75500254,-73.98014437,30022,"Annual Membership","Subscriber",1999,1
875,"2018-01-02 08:01:21","2018-01-02 08:15:57",3238,"E 80 St & 2 Ave",40.77391390238118,-73.9543953537941,164,"E 47 St & 2 Ave",40.75323098,-73.97032517,27541,"Annual Membership","Subscriber",1972,1
570,"2018-01-02 08:01:23","2018-01-02 08:10:54",509,"9 Ave & W 22 St",40.7454973,-74.00197139,526,"E 33 St & 5 Ave",40.74765947,-73.98490707,15907,"Annual Membership","Subscriber",1957,1
341,"2018-01-02 08:01:25","2018-01-02 08:07:07",328,"Watts St & Greenwich St",40.72405549,-74.00965965,152,"Warren St & Church St",40.71473993,-74.00910627,15661,"Annual Membership","Subscriber",1965,1
1018,"2018-01-02 08:01:31","2018-01-02 08:18:30",3140,"1 Ave & E 78 St",40.77140426,-73.9535166,359,"E 47 St & Park Ave",40.75510267,-73.97498696,21327,"Annual Membership","Subscriber",1978,1
748,"2018-01-02 08:01:29","2018-01-02 08:13:57",3489,"Gold St & Frankfort St",40.71069994631387,-74.00354146957397,307,"Canal St & Rutgers St",40.71427487,-73.98990025,21006,"Annual Membership from Citi Bike App","Subscriber",1985,1
637,"2018-01-02 08:01:31","2018-01-02 08:12:08",293,"Lafayette St & E 8 St",40.73020660529954,-73.99102628231049,412,"Forsyth St & Canal St",40.7158155,-73.99422366,31669,"Annual Membership","Subscriber",1962,2
488,"2018-01-02 08:01:34","2018-01-02 08:09:43",3132,"E 59 St & Madison Ave",40.76350532,-73.97109243,3139,"E 72 St & Park Ave",40.77118287540658,-73.96409422159195,33253,"Annual Membership","Subscriber",1959,1
488,"2018-01-02 08:01:41","2018-01-02 08:09:49",2021,"W 45 St & 8 Ave",40.75929124,-73.98859651,468,"Broadway & W 56 St",40.7652654,-73.98192338,32674,"Annual Membership","Subscriber",1959,1
772,"2018-01-02 08:01:41","2018-01-02 08:14:34",339,"Avenue D & E 12 St",40.72580614,-73.97422494,491,"E 24 St & Park Ave S",40.74096374,-73.98602213,31900,"Annual Membership","Subscriber",1972,1
213,"2018-01-02 08:01:41","2018-01-02 08:05:15",3614,"Crescent St & 30 Ave",40.768692,-73.9249574,3516,"31 St & Astoria Blvd",40.7699176,-73.9184057,20221,"Annual Membership from Citi Bike App","Subscriber",NULL,0
246,"2018-01-02 08:01:47","2018-01-02 08:05:53",455,"1 Ave & E 44 St",40.75001986,-73.96905301,359,"E 47 St & Park Ave",40.75510267,-73.97498696,15428,"Annual Membership","Subscriber",1985,1
1874,"2018-01-02 08:01:47","2018-01-02 08:33:01",3312,"1 Ave & E 94 St",40.7817212,-73.94594,174,"E 25 St & 1 Ave",40.7381765,-73.97738662,33191,"Annual Membership","Subscriber",1988,1
234,"2018-01-02 08:01:47","2018-01-02 08:05:41",3372,"E 74 St & 1 Ave",40.7689738,-73.95482273,3438,"E 76 St & 3 Ave",40.772248537721744,-73.95842134952545,20544,"Annual Membership","Subscriber",1986,1
233,"2018-01-02 08:01:51","2018-01-02 08:05:45",469,"Broadway & W 53 St",40.76344058,-73.98268129,3466,"W 45 St & 6 Ave",40.75668720603179,-73.98257732391357,14630,"Annual Membership","Subscriber",1965,1
255,"2018-01-02 08:01:52","2018-01-02 08:06:08",3241,"Monroe St & Tompkins Ave",40.686203,-73.944694,437,"Macon St & Nostrand Ave",40.6809833854,-73.9500479759,30098,"$25 Off Annual Membership","Subscriber",1988,1
385,"2018-01-02 08:01:55","2018-01-02 08:08:21",519,"Pershing Square North",40.751873,-73.977706,498,"Broadway & W 32 St",40.74854862,-73.98808416,16158,"Annual Membership","Subscriber",1966,1
822,"2018-01-02 08:01:59","2018-01-02 08:15:42",356,"Bialystoker Pl & Delancey St",40.71622644,-73.98261206,315,"South St & Gouverneur Ln",40.70355377,-74.00670227,18303,"Annual Membership","Subscriber",1971,1
615,"2018-01-02 08:01:59","2018-01-02 08:12:15",519,"Pershing Square North",40.751873,-73.977706,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,31975,"Annual Membership","Subscriber",1992,1
254,"2018-01-02 08:01:59","2018-01-02 08:06:14",82,"St James Pl & Pearl St",40.71117416,-74.00016545,386,"Centre St & Worth St",40.71494807,-74.00234482,25822,"Annual Membership","Subscriber",1956,1
535,"2018-01-02 08:02:03","2018-01-02 08:10:59",379,"W 31 St & 7 Ave",40.749156,-73.9916,518,"E 39 St & 2 Ave",40.74780373,-73.9734419,15472,"Annual Membership","Subscriber",1989,1
549,"2018-01-02 08:02:04","2018-01-02 08:11:13",490,"8 Ave & W 33 St",40.751551,-73.993934,468,"Broadway & W 56 St",40.7652654,-73.98192338,21129,"Annual Membership","Subscriber",1963,1
164,"2018-01-02 08:02:04","2018-01-02 08:04:49",284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,405,"Washington St & Gansevoort St",40.739323,-74.008119,30070,"Annual Membership","Subscriber",1969,1
686,"2018-01-02 08:02:05","2018-01-02 08:13:32",317,"E 6 St & Avenue B",40.72453734,-73.98185424,3244,"University Pl & E 8 St",40.73143724085228,-73.99490341544151,21548,"Annual Membership from Citi Bike App","Subscriber",1962,1
246,"2018-01-02 08:02:11","2018-01-02 08:06:18",258,"DeKalb Ave & Vanderbilt Ave",40.68940747,-73.96885458,324,"DeKalb Ave & Hudson Ave",40.689888,-73.981013,32780,"Annual Membership","Subscriber",1985,1
2390,"2018-01-02 08:02:15","2018-01-02 08:42:05",3305,"E 91 St & 2 Ave",40.78112229934166,-73.94965589046478,534,"Water - Whitehall Plaza",40.70255065,-74.0127234,32959,"Annual Membership","Subscriber",1967,1
838,"2018-01-02 08:02:22","2018-01-02 08:16:20",519,"Pershing Square North",40.751873,-73.977706,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,25205,"Annual Membership","Subscriber",1972,1
653,"2018-01-02 08:02:31","2018-01-02 08:13:24",461,"E 20 St & 2 Ave",40.73587678,-73.98205027,540,"Lexington Ave & E 29 St",40.74311555376486,-73.98215353488922,31998,"Annual Membership","Subscriber",1962,1
774,"2018-01-02 08:02:32","2018-01-02 08:15:26",3168,"Central Park West & W 85 St",40.78472675,-73.96961715,3443,"W 52 St & 6 Ave",40.76132983124814,-73.97982001304626,19960,"Annual Membership","Subscriber",1967,1
321,"2018-01-02 08:02:33","2018-01-02 08:07:55",3391,"E 106 St & 1 Ave",40.7892529,-73.93956237,3338,"2 Ave & E 99 St",40.7862586,-73.94552579,15013,"$25 Off Annual Membership","Subscriber",1959,1
390,"2018-01-02 08:02:34","2018-01-02 08:09:04",3447,"E 71 St & 1 Ave",40.76703432309872,-73.95622730255127,385,"E 55 St & 2 Ave",40.75797322,-73.96603308,27214,"Annual Membership","Subscriber",1972,1
635,"2018-01-02 08:02:35","2018-01-02 08:13:11",490,"8 Ave & W 33 St",40.751551,-73.993934,2012,"E 27 St & 1 Ave",40.739445,-73.976806,21483,"Annual Membership","Subscriber",1959,1
578,"2018-01-02 08:00:57","2018-01-02 08:10:35",3632,"E 12 St & Avenue B",40.728048571362606,-73.97881150245667,497,"E 17 St & Broadway",40.73704984,-73.99009296,31074,"Annual Membership","Subscriber",1966,1
1311,"2018-01-02 08:02:41","2018-01-02 08:24:33",3435,"Grand St & Elizabeth St",40.718822,-73.99596,411,"E 6 St & Avenue D",40.72228087,-73.97668709,26921,"NYCHA Membership","Subscriber",1970,2
382,"2018-01-02 08:02:41","2018-01-02 08:09:04",150,"E 2 St & Avenue C",40.7208736,-73.98085795,326,"E 11 St & 1 Ave",40.72953837,-73.98426726,18500,"Annual Membership","Subscriber",1974,1
646,"2018-01-02 08:01:28","2018-01-02 08:12:14",3632,"E 12 St & Avenue B",40.728048571362606,-73.97881150245667,254,"W 11 St & 6 Ave",40.73532427,-73.99800419,32699,"Annual Membership","Subscriber",1976,1
916,"2018-01-02 08:02:46","2018-01-02 08:18:03",2021,"W 45 St & 8 Ave",40.75929124,-73.98859651,174,"E 25 St & 1 Ave",40.7381765,-73.97738662,20624,"Annual Membership","Subscriber",1969,1
588,"2018-01-02 08:02:49","2018-01-02 08:12:37",529,"W 42 St & 8 Ave",40.7575699,-73.99098507,359,"E 47 St & Park Ave",40.75510267,-73.97498696,30473,"Annual Membership","Subscriber",1962,1
762,"2018-01-02 08:02:48","2018-01-02 08:15:31",3156,"E 72 St & York Ave",40.76663814,-73.95348296,455,"1 Ave & E 44 St",40.75001986,-73.96905301,17190,"Annual Membership from Citi Bike App","Subscriber",1995,1
613,"2018-01-02 08:02:52","2018-01-02 08:13:06",368,"Carmine St & 6 Ave",40.73038599,-74.00214988,426,"West St & Chambers St",40.71754834,-74.01322069,30075,"Annual Membership","Subscriber",1984,2
545,"2018-01-02 08:02:53","2018-01-02 08:11:58",3568,"34 St & 35 Ave",40.7569332,-73.9262231,3555,"28 St & 41 Ave",40.751047,-73.93797,18530,"Annual Membership","Subscriber",1983,1
272,"2018-01-02 08:02:58","2018-01-02 08:07:30",342,"Columbia St & Rivington St",40.71739973,-73.98016555,311,"Norfolk St & Broome St",40.7172274,-73.98802084,31451,"Annual Membership","Subscriber",1979,1
148,"2018-01-02 08:02:59","2018-01-02 08:05:27",410,"Suffolk St & Stanton St",40.72066442,-73.98517977,150,"E 2 St & Avenue C",40.7208736,-73.98085795,14780,"$25 Off Annual Membership","Subscriber",1972,2
435,"2018-01-02 08:03:02","2018-01-02 08:10:17",3568,"34 St & 35 Ave",40.7569332,-73.9262231,3555,"28 St & 41 Ave",40.751047,-73.93797,18616,"Join Citi Bike for $14.95/month","Subscriber",1993,1
423,"2018-01-02 08:03:06","2018-01-02 08:10:10",366,"Clinton Ave & Myrtle Ave",40.693261,-73.968896,239,"Willoughby St & Fleet St",40.69196566,-73.9813018,19178,"Annual Membership from Citi Bike App","Subscriber",1993,2
260,"2018-01-02 08:03:12","2018-01-02 08:07:32",236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,229,"Great Jones St",40.72743423,-73.99379025,30502,"Annual Membership","Subscriber",1956,1
